Date,Campaign_Name,Impressions,Clicks,Spend_IDR,Conversions,Revenue_IDR
2025-06-14,Flash Sale Akhir Bulan,49721,478,1259052,13,1971853
2025-06-15,Promo Diskon 50%,25784,492,1377600,13,4221165
2025-05-23,Retargeting Web,46553,3003,6936930,85,31671340
2025-04-13,Lookalike Audience,29103,880,1506560,25,10774325
2025-06-23,Lookalike Audience,9670,295,774080,2,631278
2025-04-27,Lookalike Audience,13146,595,614635,9,3832479
2025-03-31,Flash Sale Akhir Bulan,11415,313,301732,7,1494619
2025-01-25,Flash Sale Akhir Bulan,30437,1163,2184114,10,3752500
2025-05-10,Promo Diskon 50%,21778,863,1187488,23,7334332
2025-03-27,Promo Diskon 50%,13622,566,1022762,15,6791040
2025-04-13,Launching Produk Baru,30204,714,2002056,16,4570800
2025-02-10,Flash Sale Akhir Bulan,29006,507,499395,10,3137050
2025-05-19,Launching Produk Baru,43975,1431,2007693,53,7994255
2025-05-06,Promo Diskon 50%,37533,1396,4087488,13,2473614
2025-01-07,Launching Produk Baru,22752,340,440300,13,5418348
2025-02-02,Flash Sale Akhir Bulan,14464,355,1056480,4,723580
2025-06-23,Retargeting Web,33691,2593,3560189,74,30293306
2025-03-16,Retargeting Web,5352,334,301936,11,2451174
2025-04-17,Lookalike Audience,7136,165,217800,6,2373936
2025-05-14,Retargeting Web,37333,2163,2418234,111,44439960
2025-05-08,Launching Produk Baru,9463,66,71478,2,865230
2025-04-07,Flash Sale Akhir Bulan,41645,1389,1290381,40,9656400
2025-06-29,Promo Diskon 50%,25885,734,756754,15,6376095
2025-03-19,Launching Produk Baru,5628,231,535227,2,763388
2025-01-26,Promo Diskon 50%,37336,919,1486023,35,16781940
2025-05-19,Lookalike Audience,35686,192,213696,2,618316
2025-04-24,Flash Sale Akhir Bulan,41188,1400,3502800,41,13906134
2025-04-12,Flash Sale Akhir Bulan,39216,551,1307523,21,7434924
2025-02-07,Lookalike Audience,49020,1352,1910376,46,20777372
2025-06-18,Promo Diskon 50%,5119,189,248157,5,1627700
2025-03-19,Launching Produk Baru,2187,23,22586,0,0
2025-02-13,Launching Produk Baru,11986,404,898092,2,555406
2025-02-11,Promo Diskon 50%,39714,1404,2701296,33,12657744
2025-05-31,Flash Sale Akhir Bulan,7000,327,441123,8,3923784
2025-06-17,Retargeting Web,19963,1480,2723200,68,32731120
2025-03-25,Promo Diskon 50%,10456,487,464111,15,2770035
2025-05-26,Flash Sale Akhir Bulan,19313,192,464640,5,913905
2025-05-19,Promo Diskon 50%,17868,579,1074045,14,2319128
2025-05-14,Promo Diskon 50%,19363,120,269040,1,344583
2025-03-08,Launching Produk Baru,33662,1008,2262960,10,3293800
2025-04-19,Launching Produk Baru,39506,1733,1670612,63,19775700
2025-01-20,Flash Sale Akhir Bulan,25219,905,1866110,24,8719368
2025-03-29,Flash Sale Akhir Bulan,39075,1243,1179607,42,8665482
2025-03-10,Retargeting Web,9552,494,918346,12,4670376
2025-05-27,Flash Sale Akhir Bulan,19482,716,767552,23,8833909
2025-02-03,Launching Produk Baru,22010,166,294816,5,905225
2025-05-04,Flash Sale Akhir Bulan,4788,24,69336,0,0
2025-03-30,Launching Produk Baru,19829,304,696160,6,1180146
2025-04-09,Launching Produk Baru,48401,445,816575,4,1616152
2025-06-19,Promo Diskon 50%,46811,1623,3338511,34,6189972
2025-05-06,Promo Diskon 50%,7864,227,630152,5,1886120
2025-01-13,Retargeting Web,47777,3597,9280260,113,44976373
2025-03-14,Launching Produk Baru,30708,1097,1828699,29,6670696
2025-05-02,Promo Diskon 50%,11009,133,164521,4,1614272
2025-05-01,Flash Sale Akhir Bulan,46227,1110,1447440,11,4862473
2025-03-05,Lookalike Audience,9751,316,598504,9,2763099
2025-04-01,Lookalike Audience,35728,372,339636,2,363726
2025-05-19,Launching Produk Baru,28726,1351,1240218,7,2066876
2025-03-16,Retargeting Web,31248,1827,3635730,105,33262320
2025-04-29,Lookalike Audience,48570,1582,4522938,31,8064402
2025-05-30,Retargeting Web,9759,452,362504,27,8394003
2025-03-10,Retargeting Web,4038,126,147672,4,1845960
2025-04-02,Lookalike Audience,11863,338,354224,3,713562
2025-03-05,Lookalike Audience,36899,765,1631745,17,7822635
2025-05-26,Retargeting Web,17457,610,1469490,29,11009183
2025-06-27,Promo Diskon 50%,15459,179,255254,5,1511645
2025-05-11,Promo Diskon 50%,38190,265,337875,5,944485
2025-03-12,Flash Sale Akhir Bulan,47262,468,942084,8,2935880
2025-05-16,Promo Diskon 50%,4127,144,380736,0,0
2025-05-02,Launching Produk Baru,16981,731,1337730,18,6214140
2025-06-16,Promo Diskon 50%,37377,1553,2935170,49,11564931
2025-03-17,Retargeting Web,40989,2438,6884912,115,21752365
2025-01-03,Retargeting Web,49803,3434,8787606,151,46011059
2025-06-13,Launching Produk Baru,43905,1887,3411696,24,4549896
2025-04-03,Lookalike Audience,38340,441,1257291,8,3912032
2025-02-16,Launching Produk Baru,5621,179,184012,3,597639
2025-06-16,Retargeting Web,9848,610,1123010,29,10230649
2025-04-01,Promo Diskon 50%,6217,192,290688,2,976268
2025-04-26,Launching Produk Baru,2173,26,35880,0,0
2025-04-30,Lookalike Audience,35204,304,663632,11,4654023
2025-04-26,Launching Produk Baru,27211,1005,2720535,16,3404352
2025-04-10,Retargeting Web,47722,3268,5702660,170,62917340
2025-02-24,Promo Diskon 50%,44822,1040,1626560,34,12188354
2025-06-02,Flash Sale Akhir Bulan,39718,399,804384,9,2684700
2025-06-25,Lookalike Audience,45347,1149,1335138,23,10059970
2025-02-11,Lookalike Audience,39422,332,414336,2,848170
2025-01-31,Launching Produk Baru,10188,347,543749,6,1267956
2025-02-09,Launching Produk Baru,3744,157,203786,1,325799
2025-05-28,Lookalike Audience,27770,1139,1806454,29,13628405
2025-03-31,Flash Sale Akhir Bulan,38393,1185,2533530,25,7421600
2025-06-21,Retargeting Web,29434,2294,4340248,128,63419264
2025-03-11,Flash Sale Akhir Bulan,20148,763,1888425,14,3328276
2025-02-23,Promo Diskon 50%,7519,127,173228,3,1129389
2025-05-14,Lookalike Audience,24185,810,1419930,14,3620092
2025-03-06,Promo Diskon 50%,23174,335,276375,8,3371552
2025-05-18,Retargeting Web,44539,3393,4339647,154,53076254
2025-02-20,Lookalike Audience,4113,109,146060,1,384668
2025-01-12,Retargeting Web,3305,158,128454,4,668368
2025-05-18,Launching Produk Baru,14840,589,1327606,11,4729186
2025-04-30,Retargeting Web,17378,653,1228293,31,6795572
2025-05-27,Launching Produk Baru,2958,45,92250,0,0
2025-05-22,Launching Produk Baru,38768,1925,3428425,21,8952909
2025-06-16,Retargeting Web,32435,2031,4472262,110,24387550
2025-02-09,Launching Produk Baru,49728,281,329894,8,3742272
2025-05-09,Lookalike Audience,22000,465,1312230,14,6556354
2025-02-07,Retargeting Web,40584,2079,2395008,70,18302830
2025-04-12,Promo Diskon 50%,15867,189,533358,1,433903
2025-01-20,Lookalike Audience,42708,762,1479804,20,9347540
2025-04-10,Lookalike Audience,44437,1757,3206525,12,4061148
2025-04-29,Flash Sale Akhir Bulan,27928,1213,1564770,29,9612398
2025-06-24,Retargeting Web,14227,1122,1670658,36,13876452
2025-06-08,Lookalike Audience,1949,25,24800,0,0
2025-03-15,Launching Produk Baru,32836,1462,2954702,41,6755980
2025-06-12,Retargeting Web,3483,200,261400,6,2193504
2025-04-04,Flash Sale Akhir Bulan,14859,174,359136,1,283324
2025-03-13,Retargeting Web,5413,328,707496,15,3612465
2025-03-06,Retargeting Web,3904,268,444880,10,3969500
2025-03-12,Promo Diskon 50%,5158,237,315684,4,1250620
2025-03-11,Lookalike Audience,45472,1390,3493070,30,6522120
2025-05-06,Lookalike Audience,15416,735,787920,11,2022933
2025-04-10,Lookalike Audience,2668,81,166050,3,485958
2025-04-26,Launching Produk Baru,8174,253,707135,4,963612
2025-06-11,Flash Sale Akhir Bulan,31983,283,252153,7,3254412
2025-06-25,Promo Diskon 50%,7521,351,591435,10,3041650
2025-05-09,Lookalike Audience,22873,1064,2771720,13,2067572
2025-03-04,Flash Sale Akhir Bulan,29453,1258,2767600,30,9775620
2025-06-04,Promo Diskon 50%,2243,13,31655,0,0
2025-02-03,Launching Produk Baru,41231,1373,2113047,32,13084640
2025-05-19,Flash Sale Akhir Bulan,19255,162,289008,4,1277672
2025-05-06,Launching Produk Baru,15450,226,276850,5,1420845
2025-02-06,Promo Diskon 50%,9316,218,452568,5,2308095
2025-05-03,Launching Produk Baru,45541,1921,1617482,68,11074344
2025-02-09,Flash Sale Akhir Bulan,39296,786,1431306,18,2904462
2025-04-22,Flash Sale Akhir Bulan,24471,517,699501,17,6664136
2025-03-23,Launching Produk Baru,19785,980,2156000,34,12149152
2025-01-17,Launching Produk Baru,13020,353,437720,2,645500
2025-03-25,Flash Sale Akhir Bulan,41258,972,2359044,6,2388264
2025-01-10,Promo Diskon 50%,39367,486,1001160,3,744738
2025-06-09,Flash Sale Akhir Bulan,26640,296,531616,7,1360814
2025-03-14,Retargeting Web,22547,1290,3870000,43,12268287
2025-05-09,Promo Diskon 50%,19284,184,355304,6,980322
2025-04-26,Launching Produk Baru,49866,2397,6754746,13,5073276
2025-02-23,Retargeting Web,37546,2325,1997175,114,56572728
2025-06-15,Promo Diskon 50%,38191,1389,2351577,49,19801684
2025-06-10,Launching Produk Baru,42408,1949,2983919,21,5248992
2025-03-19,Launching Produk Baru,9215,219,229293,6,2137758
2025-06-01,Retargeting Web,6819,525,1349250,17,7998670
2025-06-20,Lookalike Audience,26050,504,1413720,19,7846335
2025-02-09,Promo Diskon 50%,11425,242,340010,8,2568312
2025-06-09,Launching Produk Baru,48990,1907,3491717,38,17684554
2025-03-22,Retargeting Web,13728,1097,1939496,45,13373280
2025-05-06,Lookalike Audience,21295,201,219291,2,347824
2025-03-14,Promo Diskon 50%,43555,1710,5124870,9,4475907
2025-04-20,Lookalike Audience,43136,491,1418990,13,2806050
2025-05-06,Retargeting Web,45695,1899,4926006,97,22273528
2025-05-20,Promo Diskon 50%,21085,691,1310136,10,4758840
2025-06-14,Flash Sale Akhir Bulan,22057,988,2791100,35,9315285
2025-01-30,Launching Produk Baru,26536,162,319950,1,229754
2025-06-08,Flash Sale Akhir Bulan,49455,2424,2969400,78,30095364
2025-01-07,Promo Diskon 50%,1251,11,20306,0,0
2025-02-22,Launching Produk Baru,28403,823,1420498,11,3309493
2025-03-29,Promo Diskon 50%,30928,492,863952,2,827012
2025-06-08,Flash Sale Akhir Bulan,29410,393,1046952,14,6588666
2025-03-07,Retargeting Web,8429,331,685832,9,2205594
2025-01-03,Launching Produk Baru,24719,304,290320,4,1950312
2025-04-07,Promo Diskon 50%,29060,509,1228726,4,631936
2025-02-23,Retargeting Web,2266,152,288040,4,646804
2025-06-26,Flash Sale Akhir Bulan,17966,591,647736,4,1529660
2025-03-18,Promo Diskon 50%,34037,776,888520,29,11504300
2025-06-27,Promo Diskon 50%,20495,930,1150410,13,3977675
2025-05-22,Lookalike Audience,2278,28,35756,0,0
2025-03-03,Flash Sale Akhir Bulan,1060,43,46354,1,474319
2025-06-04,Lookalike Audience,25078,1225,2866500,26,12046346
2025-03-26,Flash Sale Akhir Bulan,6728,179,381449,6,2528778
2025-04-05,Launching Produk Baru,17701,426,1118250,7,3209136
2025-04-25,Launching Produk Baru,15241,469,392553,6,1472682
2025-04-14,Launching Produk Baru,27079,684,1491804,11,4611673
2025-01-25,Launching Produk Baru,46224,1120,3038560,13,3120910
2025-02-17,Promo Diskon 50%,3479,125,115000,2,905568
2025-03-14,Launching Produk Baru,23057,398,900674,14,4754428
2025-06-25,Promo Diskon 50%,11464,73,146000,2,949358
2025-02-06,Launching Produk Baru,8526,103,281499,1,356769
2025-03-07,Promo Diskon 50%,37745,1852,4948544,24,6282840
2025-02-03,Retargeting Web,27712,2169,1980297,61,29140981
2025-05-25,Retargeting Web,32666,2496,6933888,93,34759308
2025-03-14,Launching Produk Baru,22324,822,1274922,25,11295250
2025-04-08,Launching Produk Baru,32576,1427,3410530,12,4529376
2025-02-14,Retargeting Web,2067,72,153360,3,864615
2025-02-22,Lookalike Audience,18421,121,178596,2,954590
2025-05-04,Retargeting Web,33233,2427,2766780,87,21082884
2025-01-22,Retargeting Web,49885,3090,7944390,155,38430235
2025-02-04,Lookalike Audience,25580,643,1928357,22,7718414
2025-04-27,Promo Diskon 50%,32986,1626,1668276,49,12476576
2025-01-19,Promo Diskon 50%,15280,676,1473004,15,6338130
2025-05-04,Retargeting Web,7843,311,302292,15,2901180
2025-05-24,Flash Sale Akhir Bulan,45066,1483,3323403,40,15154360
2025-03-06,Promo Diskon 50%,42611,711,1797408,9,3902409
2025-05-23,Launching Produk Baru,35189,667,1043188,10,2448540
2025-06-11,Launching Produk Baru,24661,201,245622,7,1919057
2025-05-03,Flash Sale Akhir Bulan,9412,311,611115,2,837038
2025-05-29,Launching Produk Baru,33490,313,628504,3,859920
2025-06-08,Flash Sale Akhir Bulan,12799,103,92906,0,0
2025-03-05,Lookalike Audience,1874,74,150960,0,0
2025-03-11,Retargeting Web,46795,2427,7191201,140,23744140
2025-03-24,Promo Diskon 50%,10968,497,500976,11,5132127
2025-01-19,Lookalike Audience,32119,264,339504,1,229664
2025-01-15,Flash Sale Akhir Bulan,8742,263,234333,5,1643415
2025-03-03,Retargeting Web,5366,385,905135,8,3176280
2025-01-25,Launching Produk Baru,44268,1073,2435710,35,8954855
2025-01-30,Promo Diskon 50%,15960,312,545064,5,1657340
2025-05-21,Retargeting Web,9832,667,1756878,18,7894008
2025-05-18,Flash Sale Akhir Bulan,20131,139,190430,1,436977
2025-02-03,Launching Produk Baru,6699,312,665496,8,1531424
2025-03-13,Retargeting Web,20723,1637,4514846,46,9274796
2025-02-16,Promo Diskon 50%,13774,366,623298,11,1754555
2025-05-10,Flash Sale Akhir Bulan,34274,1609,4336255,60,26962860
2025-03-10,Launching Produk Baru,15292,498,523398,9,4298436
2025-03-21,Launching Produk Baru,22631,1017,2702169,28,4697560
2025-03-14,Flash Sale Akhir Bulan,25865,619,1049824,8,1581896
2025-04-27,Launching Produk Baru,22692,1077,1686582,37,17844878
2025-03-16,Flash Sale Akhir Bulan,41564,695,1123120,5,1363825
2025-05-17,Promo Diskon 50%,41920,1798,4816842,64,22880192
2025-03-07,Promo Diskon 50%,9313,195,400725,6,1655352
2025-04-02,Retargeting Web,13735,447,853323,24,3674424
2025-06-18,Lookalike Audience,28215,1393,3900400,20,5247140
2025-03-20,Launching Produk Baru,17094,526,1435980,3,1230936
2025-03-15,Promo Diskon 50%,25086,542,1074244,21,5133702
2025-03-15,Flash Sale Akhir Bulan,21284,385,520520,8,3268808
2025-04-16,Launching Produk Baru,38577,1733,3715552,54,9040302
2025-06-09,Flash Sale Akhir Bulan,35295,1548,3924180,58,16121216
2025-01-15,Retargeting Web,36938,1562,4179912,93,20557929
2025-01-14,Lookalike Audience,45759,1632,2828256,54,22710672
2025-05-02,Launching Produk Baru,12843,564,909168,13,4940572
2025-02-21,Promo Diskon 50%,21092,1045,2861210,9,3839463
2025-06-18,Flash Sale Akhir Bulan,12304,248,212288,1,443730
2025-02-01,Flash Sale Akhir Bulan,38722,646,1361768,16,7710272
2025-02-05,Retargeting Web,31372,2178,5357880,129,36525705
2025-03-05,Flash Sale Akhir Bulan,33006,654,1602300,21,10241847
2025-02-08,Flash Sale Akhir Bulan,28661,1004,2147556,12,4389828
2025-05-21,Promo Diskon 50%,30941,1073,1577310,40,12302880
2025-03-17,Lookalike Audience,39038,519,883857,11,4441701
2025-06-16,Lookalike Audience,5672,95,177270,3,490206
2025-01-14,Lookalike Audience,44715,863,919095,28,6947836
2025-02-08,Retargeting Web,47892,1698,4696668,51,21324324
2025-06-11,Promo Diskon 50%,24605,780,1717560,8,3534088
2025-02-13,Flash Sale Akhir Bulan,36286,1086,3011478,30,9071970
2025-03-31,Retargeting Web,39834,2289,3188577,48,20275008
2025-03-10,Promo Diskon 50%,10994,470,452140,8,1755736
2025-01-03,Launching Produk Baru,12234,83,79514,1,358739
2025-06-04,Retargeting Web,24100,754,840710,39,15631863
2025-04-06,Promo Diskon 50%,37611,1542,3884298,27,7571097
2025-03-31,Promo Diskon 50%,44585,280,354760,8,2162256
2025-06-06,Launching Produk Baru,2680,38,45068,1,484796
2025-04-04,Retargeting Web,9565,601,745841,19,5006405
2025-04-18,Launching Produk Baru,4890,229,203352,7,2090116
2025-01-01,Launching Produk Baru,33240,1366,2099542,37,16273081
2025-03-11,Flash Sale Akhir Bulan,9750,230,463220,1,291210
2025-04-28,Promo Diskon 50%,1695,37,51689,1,366443
2025-05-01,Flash Sale Akhir Bulan,45110,1620,2002320,53,21316865
2025-05-06,Retargeting Web,24283,1364,2558864,79,31924532
2025-04-16,Retargeting Web,11934,366,1058106,16,4102656
2025-01-29,Promo Diskon 50%,45948,739,1882972,23,6054037
2025-04-06,Promo Diskon 50%,32291,1229,3556726,24,10259544
2025-06-22,Retargeting Web,19968,947,1649674,48,12175632
2025-03-03,Promo Diskon 50%,23131,832,2042560,28,4691568
2025-03-30,Flash Sale Akhir Bulan,23897,192,525504,4,905728
2025-05-29,Lookalike Audience,12453,133,300846,1,337192
2025-02-10,Flash Sale Akhir Bulan,24955,264,294624,3,890325
2025-02-17,Launching Produk Baru,4224,107,242462,2,976864
2025-03-08,Promo Diskon 50%,14795,307,897668,10,2272490
2025-01-06,Lookalike Audience,27515,640,1514240,12,4661040
2025-06-16,Promo Diskon 50%,36441,1769,3361100,16,5468976
2025-04-07,Promo Diskon 50%,6859,242,608146,9,3751236
2025-06-07,Lookalike Audience,11430,172,256452,1,299863
2025-04-19,Launching Produk Baru,35025,1689,1499832,54,24656508
2025-02-28,Retargeting Web,49567,2036,4878256,90,33850800
2025-03-30,Launching Produk Baru,16345,269,493346,8,1409264
2025-05-24,Flash Sale Akhir Bulan,36810,307,272616,2,783638
2025-01-22,Lookalike Audience,45746,1203,1107963,24,4674360
2025-02-16,Flash Sale Akhir Bulan,26719,634,1541888,21,9279774
2025-01-03,Lookalike Audience,5973,192,446976,3,1301148
2025-06-14,Flash Sale Akhir Bulan,2502,71,154922,2,826924
2025-06-08,Launching Produk Baru,37823,905,818120,27,5344191
2025-04-07,Retargeting Web,34522,1846,2349958,100,23194400
2025-05-27,Lookalike Audience,43546,395,989080,10,1797080
2025-02-16,Retargeting Web,42012,2519,5589661,86,19667340
2025-03-02,Flash Sale Akhir Bulan,3249,94,131036,1,260330
2025-05-21,Lookalike Audience,44337,1395,2032515,35,7550445
2025-01-18,Promo Diskon 50%,49662,1441,2138444,43,16022746
2025-06-19,Flash Sale Akhir Bulan,28610,1100,2865500,11,1961982
2025-03-01,Promo Diskon 50%,15239,295,815085,7,1200255
2025-04-02,Flash Sale Akhir Bulan,18762,699,1509840,23,3755785
2025-01-22,Flash Sale Akhir Bulan,48012,672,1616832,8,3829552
2025-02-27,Lookalike Audience,26347,967,1720293,38,17211644
2025-05-28,Flash Sale Akhir Bulan,47541,1514,3660852,38,7876640
2025-04-04,Lookalike Audience,11470,246,533574,6,1021920
2025-05-11,Lookalike Audience,26972,1137,920970,9,1520865
2025-04-12,Flash Sale Akhir Bulan,2670,131,217460,0,0
2025-05-11,Promo Diskon 50%,46286,501,453405,13,5152368
2025-05-21,Retargeting Web,3140,146,413034,6,1920366
2025-03-14,Retargeting Web,10113,338,882856,19,5736385
2025-05-17,Promo Diskon 50%,45917,1146,3264954,26,11178570
2025-04-12,Flash Sale Akhir Bulan,49146,674,1554244,15,4598070
2025-01-23,Retargeting Web,29180,1613,2208197,93,45345126
2025-03-01,Lookalike Audience,2703,63,60165,1,415853
2025-02-02,Launching Produk Baru,31007,340,895560,7,2668211
2025-01-07,Promo Diskon 50%,14064,287,799582,7,1878842
2025-03-31,Launching Produk Baru,33737,772,1384196,15,4640715
2025-03-02,Flash Sale Akhir Bulan,9736,440,635360,13,5038813
2025-02-02,Launching Produk Baru,35049,245,491715,2,917214
2025-02-01,Retargeting Web,19494,699,872352,30,13915830
2025-06-15,Flash Sale Akhir Bulan,31692,677,1975486,9,2822634
2025-05-19,Flash Sale Akhir Bulan,10137,448,888384,8,3168064
2025-01-22,Launching Produk Baru,37659,654,1895292,20,6297260
2025-06-22,Flash Sale Akhir Bulan,47424,1812,4404972,58,19804332
2025-01-31,Promo Diskon 50%,22612,480,1257600,13,2064036
2025-02-13,Lookalike Audience,22208,641,1490325,7,1839754
2025-03-03,Lookalike Audience,32848,1414,1593578,10,2040020
2025-02-04,Retargeting Web,37022,1566,2892402,62,29038072
2025-03-30,Promo Diskon 50%,12356,323,277780,2,968908
2025-01-23,Lookalike Audience,20415,657,1774557,21,4442109
2025-01-17,Promo Diskon 50%,26498,627,884697,15,3117720
2025-05-21,Launching Produk Baru,5783,78,164112,1,477040
2025-03-23,Flash Sale Akhir Bulan,3402,131,118686,3,1209288
2025-05-22,Lookalike Audience,2705,42,95424,0,0
2025-03-28,Flash Sale Akhir Bulan,3899,71,160247,1,344470
2025-06-24,Flash Sale Akhir Bulan,22254,897,2423694,34,6885238
2025-03-25,Promo Diskon 50%,13399,202,517928,2,657346
2025-01-31,Retargeting Web,27872,1328,3114160,66,32422038
2025-04-12,Promo Diskon 50%,44451,1716,2881164,58,13428624
2025-05-24,Retargeting Web,21201,885,1970010,49,20193096
2025-02-18,Retargeting Web,29833,1833,2036463,83,12830804
2025-04-04,Flash Sale Akhir Bulan,19807,158,180436,1,477764
2025-06-01,Lookalike Audience,26093,654,1576794,22,7627290
2025-03-27,Retargeting Web,10074,589,1348221,17,6961721
2025-01-20,Lookalike Audience,26713,560,1328880,15,5745240
2025-01-08,Lookalike Audience,16174,158,206822,2,421690
2025-01-08,Launching Produk Baru,38298,1570,2334590,40,16299200
